acceptance_id,requirement_ids,invariant_id,rule_id,test_id,priority,status,evidence_status,evidence_spec_id,action,expected_description
ACC-R3-0483,USR-SCN-080,,BR-GLOBAL-0084,CT-R3-0483,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0483,发起对象停用,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“对象停用”中，失败判定必须满足：事务/补偿策略：LOCAL_TRANSACTION。。"", ""failure_description"": ""事务/补偿策略：LOCAL_TRANSACTION。""}"
ACC-R3-0484,USR-SCN-080,,BR-GLOBAL-0085,CT-R3-0484,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0484,检查对象Owner和引用,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“检查对象Owner和引用”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0485,USR-SCN-080,,BR-GLOBAL-0086,CT-R3-0485,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0485,写入停用事件并更新current状态,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“写入停用事件并更新current状态”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0486,USR-SCN-080,,BR-GLOBAL-0087,CT-R3-0486,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0486,阻止新任务/新绑定/新发布引用,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“阻止新任务/新绑定/新发布引用”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0487,USR-SCN-080,,BR-GLOBAL-0088,CT-R3-0487,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0487,运行中任务按各对象权威规则完成或中止,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“运行中任务按各对象权威规则完成或中止”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0488,USR-SCN-080,,BR-GLOBAL-0089,CT-R3-0488,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0488,保留历史查询与审计,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“保留历史查询与审计”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0489,USR-SCN-080,,BR-GLOBAL-0090,CT-R3-0489,P2,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0489,发起对象停用,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""ROLE-PROJECT-FUNCTION-ADMIN发起“对象停用”前必须具备对应菜单、操作或服务授权；系统主体只按自身服务身份执行；越权时拒绝且不产生业务写入。"", ""failure_description"": ""返回无权限或超范围结果，业务副作用为零。""}"
ACC-R3-0490,USR-SCN-080,,BR-GLOBAL-0091,CT-R3-0490,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0490,发起对象停用,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“对象停用”中，前置条件必须满足：发起人拥有对象停用权限。"", ""failure_description"": ""前置条件不满足时拒绝进入主流程且业务副作用为零。""}"
ACC-R3-0491,USR-SCN-080,,BR-GLOBAL-0092,CT-R3-0491,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0491,发起对象停用,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“对象停用”中，前置条件必须满足：已评估活动任务和引用关系。"", ""failure_description"": ""前置条件不满足时拒绝进入主流程且业务副作用为零。""}"
ACC-R3-0492,USR-SCN-080,,BR-GLOBAL-0093,CT-R3-0492,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0492,允许的对象通过新事件重新启用；终态历史不回退,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""允许的对象通过新事件重新启用；终态历史不回退"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0493,USR-SCN-080,,BR-GLOBAL-0094,CT-R3-0493,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0493,发起对象停用,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""对象: ENABLED→DISABLED；历史事实保持"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0494,USR-SCN-080,,BR-GLOBAL-0095,CT-R3-0494,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0494,发起对象停用,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""新操作被阻止，历史任务与审计不被删除"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0495,USR-SCN-080,,BR-GLOBAL-0096,CT-R3-0495,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0495,先执行场景门禁，再进入首个业务副作用。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""当“发起对象停用”发生时，ROLE-PROJECT-FUNCTION-ADMIN可以发起“对象停用”；发起后必须先完成本场景前置、权限、范围、资源和并发门禁。"", ""failure_description"": ""门禁不通过时不得产生业务副作用。""}"
ACC-R3-0496,,INV-BR-GLOBAL-0097,BR-GLOBAL-0097,CT-R3-0496,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0496,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""项目成员只能通过项目聚合边界变更。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0497,,INV-BR-GLOBAL-0098,BR-GLOBAL-0098,CT-R3-0497,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0497,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""业务模块只能通过项目聚合边界变更。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0498,,INV-BR-GLOBAL-0099,BR-GLOBAL-0099,CT-R3-0498,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0498,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""项目执行配置只能通过项目聚合边界变更。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0499,,INV-BR-GLOBAL-0100,BR-GLOBAL-0100,CT-R3-0499,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0499,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""项目成员属于项目。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0500,,INV-BR-GLOBAL-0101,BR-GLOBAL-0101,CT-R3-0500,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0500,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""项目拥有多个环境。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0501,,INV-BR-GLOBAL-0102,BR-GLOBAL-0102,CT-R3-0501,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0501,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""项目拥有业务模块树。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0502,,INV-BR-GLOBAL-0103,BR-GLOBAL-0103,CT-R3-0502,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0502,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""项目定义一个或多个Web业务终端。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0503,,INV-BR-GLOBAL-0104,BR-GLOBAL-0104,CT-R3-0503,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0503,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""测试账号归属项目。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0504,,INV-BR-GLOBAL-0105,BR-GLOBAL-0105,CT-R3-0504,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0504,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""禁止绕过项目聚合根直接修改成员对象。"", ""failure_description"": ""请求被拒绝且状态、数据库和事件均不发生非预期变化""}"
ACC-R3-0505,,INV-BR-GLOBAL-0106,BR-GLOBAL-0106,CT-R3-0505,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0505,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""禁止跨聚合事务直接修改外部对象内部状态。"", ""failure_description"": ""请求被拒绝且状态、数据库和事件均不发生非预期变化""}"
ACC-R3-0506,,INV-BR-GLOBAL-0107,BR-GLOBAL-0107,CT-R3-0506,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0506,仅通过项目聚合根执行需要强一致的创建、状态和成员变更；跨聚合只保存标识引用。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""仅通过项目聚合根执行需要强一致的创建、状态和成员变更；跨聚合只保存标识引用。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0507,,INV-BR-GLOBAL-0108,BR-GLOBAL-0108,CT-R3-0507,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0507,项目的业务唯一键“project_code”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一且不可变。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""项目的业务唯一键“project_code”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一且不可变。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0508,,INV-BR-GLOBAL-0109,BR-GLOBAL-0109,CT-R3-0508,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0508,业务模块的业务唯一键“project_id+module_code”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""业务模块的业务唯一键“project_id+module_code”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0509,,INV-BR-GLOBAL-0110,BR-GLOBAL-0110,CT-R3-0509,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0509,项目执行配置的业务唯一键“project_execution_configuration_id”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一且不可变。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""项目执行配置的业务唯一键“project_execution_configuration_id”必须在“由对象定义和关联项目/环境范围共同决定”范围内唯一且不可变。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0510,,INV-BR-GLOBAL-0111,BR-GLOBAL-0111,CT-R3-0510,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0510,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""项目归档状态受独立状态维度和状态机约束，不得与其他状态维度合并或绕过Owner服务直接改写。"", ""failure_description"": ""请求被拒绝且状态、数据库和事件均不发生非预期变化""}"
ACC-R3-0511,,INV-BR-GLOBAL-0112,BR-GLOBAL-0112,CT-R3-0511,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0511,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""存在有效引用的对象必须先停用或归档，不得直接物理删除。"", ""failure_description"": ""请求被拒绝且状态、数据库和事件均不发生非预期变化""}"
ACC-R3-0512,,INV-BR-GLOBAL-0113,BR-GLOBAL-0113,CT-R3-0512,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0512,归档后禁止新写入，保留历史查询和引用完整性。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""归档后禁止新写入，保留历史查询和引用完整性。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0513,,INV-BR-GLOBAL-0114,BR-GLOBAL-0114,CT-R3-0513,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0513,存在有效引用时禁止物理删除；先停用或归档，清理由受控请求执行。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""存在有效引用时禁止物理删除；先停用或归档，清理由受控请求执行。"", ""failure_description"": ""请求被拒绝且状态、数据库和事件均不发生非预期变化""}"
ACC-R3-0514,,INV-BR-GLOBAL-0115,BR-GLOBAL-0115,CT-R3-0514,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0514,使用稳定内部标识project_id；业务唯一键见business_unique_keys。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""使用稳定内部标识project_id；业务唯一键见business_unique_keys。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0515,,INV-BR-GLOBAL-0116,BR-GLOBAL-0116,CT-R3-0515,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0515,创建→启用/维护→停用→归档；被引用时不得直接物理删除。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""创建→启用/维护→停用→归档；被引用时不得直接物理删除。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0516,,INV-BR-GLOBAL-0117,BR-GLOBAL-0117,CT-R3-0516,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0516,使用稳定内部标识business_module_id；业务唯一键见business_unique_keys。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""使用稳定内部标识business_module_id；业务唯一键见business_unique_keys。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0517,,INV-BR-GLOBAL-0118,BR-GLOBAL-0118,CT-R3-0517,P3,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0517,使用稳定内部标识project_execution_configuration_id；业务唯一键见business_unique_keys。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""使用稳定内部标识project_execution_configuration_id；业务唯一键见business_unique_keys。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0518,USR-SCN-081,,BR-GLOBAL-0119,CT-R3-0518,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0518,仅无引用且规则允许的草稿可物理删除,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“仅无引用且规则允许的草稿可物理删除”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0519,USR-SCN-081,,BR-GLOBAL-0120,CT-R3-0519,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0519,记录“被引用对象删除或归档”的发起主体、参与主体、对象ID、权限与数据范围判定、状态前后值、结果/原因码和时间。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""记录“被引用对象删除或归档”的发起主体、参与主体、对象ID、权限与数据范围判定、状态前后值、结果/原因码和时间。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0520,USR-SCN-081,,BR-GLOBAL-0121,CT-R3-0520,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0520,本地状态变化、不可变事件和审计在同一原子提交边界内完成；提交前审计失败则不提交或回滚本地变化。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“被引用对象删除或归档”中，审计必须满足：本地状态变化、不可变事件和审计在同一原子提交边界内完成；提交前审计失败则不提交或回滚本地变化。。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0521,USR-SCN-081,,BR-GLOBAL-0122,CT-R3-0521,P5,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0521,发起被引用对象删除或归档,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""引用扫描和归档在事务/CAS中完成"", ""failure_description"": ""并发门禁不通过时按规则等待、拒绝或返回既有幂等结果。""}"
ACC-R3-0522,USR-SCN-081,,BR-GLOBAL-0123,CT-R3-0522,P2,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0522,发起被引用对象删除或归档,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""“被引用对象删除或归档”的读取、写入和历史查询仅作用于明确授权项目及active_scope/history_read_scope；敏感数据另行校验独立权限。"", ""failure_description"": ""超出数据范围时拒绝操作并记录审计。""}"
ACC-R3-0523,USR-SCN-081,,BR-GLOBAL-0124,CT-R3-0523,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0523,发起被引用对象删除或归档,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""绕过引用门禁或删除历史事实必须拒绝"", ""failure_description"": ""绕过引用门禁或删除历史事实必须拒绝""}"
ACC-R3-0524,USR-SCN-081,,BR-GLOBAL-0125,CT-R3-0524,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0524,发起被引用对象删除或归档,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“被引用对象删除或归档”中，失败判定必须满足：事务/补偿策略：LOCAL_TRANSACTION。。"", ""failure_description"": ""事务/补偿策略：LOCAL_TRANSACTION。""}"
ACC-R3-0525,USR-SCN-081,,BR-GLOBAL-0126,CT-R3-0525,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0525,扫描活动和历史引用,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“扫描活动和历史引用”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0526,USR-SCN-081,,BR-GLOBAL-0127,CT-R3-0526,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0526,阻止删除被任务、计划、套件、报告或Hold引用的对象,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“阻止删除被任务、计划、套件、报告或Hold引用的对象”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0527,USR-SCN-081,,BR-GLOBAL-0128,CT-R3-0527,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0527,必要时先解绑或终止活动关系,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“必要时先解绑或终止活动关系”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0528,USR-SCN-081,,BR-GLOBAL-0129,CT-R3-0528,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0528,将对象归档并切换历史只读,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“将对象归档并切换历史只读”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0529,USR-SCN-081,,BR-GLOBAL-0130,CT-R3-0529,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0529,保留版本、执行、报告和审计,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“保留版本、执行、报告和审计”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
